date,martin17_EP,M1_rn,M2_rn,M3_rn,M4_rn,cluster
2025-02-10,0.03902771810066091,-0.008153320940932796,0.03902771810066091,-0.03346955437651061,4.966742149622045,0
2025-02-12,0.039768088741679586,-0.015149375508703683,0.039768088741679586,-0.3277650320554015,5.497135745268451,0
2025-02-13,0.03964365810840929,0.00038607206851948295,0.03964365810840929,0.369181087883723,4.6424317681223135,0
2025-02-14,0.03973521744325006,-0.0005688385543441421,0.03973521744325006,0.021153341139460484,5.515486569977681,1
2025-02-15,0.037563815201238096,0.0016899045323526402,0.037563815201238096,0.030508490637597814,5.476471609112044,1
2025-02-21,0.032419718060878955,-0.0007139517143891355,0.032419718060878955,0.1640849133873919,4.571858490626659,0
2025-02-24,0.032669167676921185,-0.00901047268516239,0.032669167676921185,0.12051726887494726,5.056842905594781,0
2025-02-26,0.035053574919647695,-0.011724115669731298,0.035053574919647695,0.0889322830810695,5.004152500629912,0
2025-02-27,0.033636302660286575,-0.009039003698412332,0.033636302660286575,0.17056369605554658,4.890002031278184,0
2025-02-28,0.043265899165910476,-0.018881341335594257,0.043265899165910476,0.3764923221330515,4.700799293219705,0
2025-03-01,0.036626057449655774,-0.010118005376211492,0.036626057449655774,-0.3663437066386973,5.9578951559576465,0
2025-03-02,0.04209907210919535,-0.001616778782015979,0.04209907210919535,-0.11232358854039384,5.318622807711599,0
2025-03-03,0.03547193293800127,-0.008772530331155479,0.03547193293800127,0.5459633139904607,4.505583191933112,0
2025-03-04,0.040635202103670984,-0.006796856823272052,0.040635202103670984,0.5876080970191699,3.9448788528070393,0
2025-03-05,0.04791138614710061,-0.011788257858570322,0.04791138614710061,-0.13650460881014126,5.140052823003046,0
2025-03-06,0.04029918930791984,-0.011548116739377307,0.04029918930791984,0.5805471382837335,4.854008425462811,0
2025-03-07,0.038521638608062125,-0.00807303265110465,0.038521638608062125,0.5631610326370848,4.9360868491334084,0
2025-03-08,0.04178801863557069,-0.012893004703463953,0.04178801863557069,-0.2830963014464639,5.648947627552229,1
2025-03-09,0.0484228734323753,-0.014419306366987503,0.0484228734323753,0.24072554542065502,4.420593890739746,0
2025-03-10,0.05057136044358487,-0.011311409100901282,0.05057136044358487,-0.014853915020541581,4.472364233802475,0
2025-03-11,0.04879641264459894,-0.01936886628644849,0.04879641264459894,-0.18721416141608221,4.628685110966975,0
2025-03-12,0.04881112256136477,-0.019806923183009237,0.04881112256136477,-0.30833764089071747,4.851075711113051,0
2025-03-13,0.04434049026735258,-0.007864679898033106,0.04434049026735258,0.17433719742788595,4.364326671785996,0
2025-03-14,0.043784363618334175,-0.006153297678834491,0.043784363618334175,0.17256025468265035,4.453537519197189,0
2025-03-15,0.0423234400024593,-0.002218592569696351,0.0423234400024593,0.1689635208632887,4.505655569633879,0
2025-03-16,0.044139932346875396,-0.00783696077851935,0.044139932346875396,-0.16590412815275302,5.272490474539683,0
2025-03-17,0.0414594389474998,-0.006593870587813425,0.0414594389474998,0.19508921630501935,4.82052696160964,0
2025-03-18,0.037996151307085606,-0.006432803822122274,0.037996151307085606,-0.0595658754883808,5.226306307628166,0
2025-03-19,0.03805412114596736,-0.005251466099138458,0.03805412114596736,0.10248909933729625,5.177083758288119,1
2025-03-20,0.035108172513944234,-0.0022488848891862173,0.035108172513944234,0.29318457242497004,4.885931561057368,1
2025-03-21,0.0355448355640306,-0.0013639790403555396,0.0355448355640306,-0.008263687416102491,5.501925987031355,1
2025-03-22,0.03314453353641831,0.000156835069371003,0.03314453353641831,0.3241001499220568,4.600554440199614,1
2025-03-23,0.03283827811371076,-0.0022849401253294543,0.03283827811371076,0.2513712832024021,4.9739794835081375,1
2025-03-25,0.03145667256937426,0.0008057647395392081,0.03145667256937426,0.18489628426528265,5.202419429121853,1
2025-03-28,0.03324751629519662,-0.003302123556839648,0.03324751629519662,-0.09085479306909569,5.0164963046990945,0
