Returns,BP_NB6,BP_NB7,BP_NB8,BP_NB9,BP_NB10,BP_NB11,BP_NB12,BP_NB13,BP_NB14,BP_NB15
8.881784197001252e-16,0.13221693811663215,0.14153533714308758,0.14636472412986481,0.1512362221715339,0.15589664999035377,0.16218821778971484,0.1446471006374349,0.1405629733535243,0.13799149284298212,0.13793824745474237
0.0100000000000008,0.13200133326953453,0.14132958479222824,0.146158666562273,0.15101949929007782,0.15566553017451742,0.1619370709252749,0.1443888184390215,0.14029581264993465,0.13771010291834396,0.13764004379120176
0.0200000000000009,0.1313669659236054,0.1407262032053844,0.145555546013197,0.1503863208917956,0.1549913341010498,0.16120667469967134,0.14363382958870569,0.13951416844289016,0.136886507106507,0.13676742581113313
0.0300000000000009,0.13034201887031868,0.13975611451208242,0.1445887311179549,0.1493742811657889,0.15391645241001173,0.16004818329187523,0.14242732422875762,0.1382634697130724,0.13556804212093237,0.13537101598322035
0.0400000000000009,0.12896013923966798,0.13845547073338413,0.14329695387223793,0.14802689236359665,0.15248991421236435,0.15852093103112902,0.14082331821159935,0.13659842486470286,0.1338120315558418,0.13351215833241065
0.0500000000000009,0.12725904765903806,0.13686426313823127,0.1417228529992344,0.14639194811969808,0.15076552543133856,0.15668999425241295,0.13888202605938824,0.13458026808539075,0.13168282974885612,0.13125976091765895
0.0600000000000009,0.12527860269290847,0.1350243869621301,0.13991094683479194,0.14451924577582162,0.14879927803581444,0.15462279850754668,0.13666617636053408,0.1322728958853463,0.1292476741940504,0.1286858685963991
0.0700000000000009,0.12306060306401272,0.13297944448375631,0.1379074270595573,0.14246035461741458,0.14664908641841098,0.15238877475013168,0.13424070266385,0.12974254592834672,0.12657634078755936,0.1258652884212294
0.0800000000000009,0.12064966687333065,0.1307756255335693,0.1357610809897369,0.14026965216384563,0.14437596613488027,0.15006090563619082,0.1316745265018043,0.12705967137058544,0.12374315606391846,0.1228777268528448
0.0900000000000009,0.11809195563362275,0.12846043254824863,0.13352195613245207,0.13800282365657007,0.14204232713084333,0.14771349287917726,0.12903815500961283,0.12429642298117284,0.12082429415990033,0.11980490196463722
0.1000000000000009,0.11543401056200715,0.12608151810814644,0.1312401425616862,0.13571549393106222,0.13971041754986008,0.1454201228710893,0.1264014969608886,0.12152436047185464,0.11789531984624561,0.11672791787884619
0.1100000000000009,0.11272198604775169,0.12368591993571139,0.12896497161563505,0.13346232706941888,0.13744129962363605,0.14325233045358765,0.12383245058253936,0.11881297374205554,0.11502960104518963,0.11372556580310518
0.120000000000001,0.11000136779905834,0.12131978087763681,0.12674472259136782,0.13129669684111184,0.13529447481132503,0.1412791144645226,0.12139643309828992,0.11622919238636717,0.11229778229859741,0.11087375570909654
0.130000000000001,0.10731682829806671,0.11902820642463306,0.12462647350358708,0.12927051901483402,0.13332769306084175,0.1395666959215884,0.11915617733914068,0.1138371754656027,0.10976755911346565,0.10824526865254237
0.140000000000001,0.10471152139693048,0.11685456145028092,0.1226553644521329,0.12743342367478994,0.13159601135115775,0.13817729441304305,0.11717043944420547,0.11169695856172819,0.10750222554284003,0.10590820174515715
0.150000000000001,0.10222673746320325,0.11484012777700874,0.12087423893868303,0.12583235220246594,0.13015133527489775,0.13716853897728665,0.11549340720615639,0.1098638360984889,0.10556001111230708,0.10392525432254077
0.160000000000001,0.09990188016983126,0.11302408365605439,0.11932362237299211,0.12451153312614048,0.1290423915681063,0.13659344537805668,0.11417473350076704,0.108388399633536,0.10399412196566048,0.10235376458984677
0.170000000000001,0.09777433926870069,0.11144337940805632,0.1180415918123444,0.12351233575952526,0.12831456162995178,0.13650021331694054,0.11325936808389976,0.1073163645546885,0.10285255485151387,0.1012455041868211
0.180000000000001,0.0958798301390535,0.110133080139362,0.11706413494053457,0.12287367355222326,0.12801034031802697,0.13693284488797186,0.11278829634382118,0.10668934854708344,0.10217893288495826,0.10064756164602945
0.190000000000001,0.09425203040973668,0.10912600557937092,0.1164247728146693,0.12263158020627453,0.12816885379757195,0.13793053278060965,0.11279791322165206,0.10654421778775822,0.1020118036908861,0.10060158723000183
0.200000000000001,0.09292147601341724,0.10845162938888224,0.1161534069431799,0.12281791424763108,0.12882438604241794,0.13952575235285342,0.11331795919211482,0.10691092414733691,0.10238231756575947,0.10114131137381423
0.210000000000001,0.091915473173221,0.10813599482079929,0.11627623094443444,0.1234602597653615,0.1300062659297319,0.14174413859600293,0.11437142977052352,0.10781241343619467,0.10331412901224127,0.10229243254898122
0.220000000000001,0.09125877996324941,0.10820240032122391,0.11681644868117126,0.12458273331085122,0.13173978505615777,0.14460571602676642,0.11597598006974678,0.10926610257578928,0.10482498259576026,0.1040743000886675
0.2300000000000011,0.09097391745416201,0.10867171483492095,0.11779460452792852,0.12620635498782773,0.1340466198381419,0.1481254821278193,0.11814461032686845,0.11128460221010687,0.1069274887421944,0.10650073374304009
0.2400000000000011,0.09108123207134584,0.10956244446905049,0.11922865319812292,0.12834912691039205,0.1369449207548616,0.1523135578147794,0.1208858686238802,0.1138759326541543,0.10962935560679136,0.10958026357637986
0.2500000000000011,0.09159895109587943,0.11089079249783836,0.12113402259607906,0.13102610382385213,0.14044939267664883,0.15717532941674417,0.1242040406779833,0.11704372627312887,0.11293360637572243,0.11331635433992829
0.2600000000000011,0.09254330526310801,0.11267078667903738,0.12352374717494764,0.13424954294630226,0.1445714653039002,0.1627117120311072,0.12809947033615293,0.1207875670243658,0.11683894381893978,0.11770778676865011
