Returns,BP_NB6,BP_NB7,BP_NB8,BP_NB9,BP_NB10,BP_NB11,BP_NB12,BP_NB13,BP_NB14,BP_NB15
-0.4099999999999995,0.020724700577389562,0.026652670357473963,0.04640339677404721,0.1165405725420642,0.1304344005868341,0.14642973720756405,0.13515507763271875,0.12264898389382012,0.1250160517460023,0.0856828148004006
-0.3999999999999994,0.021213285352602054,0.027113782549509236,0.04666528307679202,0.11714671900400693,0.1311819768768978,0.14729766965534208,0.13585415996308234,0.1230199500268661,0.125680464630608,0.08741205858614096
-0.3899999999999994,0.021716285733009398,0.027572354754824658,0.04684862330855723,0.11741893606544876,0.13151889414209691,0.14766591682002,0.1360912496940952,0.12299393745681314,0.12600723924119242,0.08895125415634654
-0.3799999999999994,0.022244050194356383,0.028038614716242822,0.04696105935072931,0.11734438637519264,0.13142191797828323,0.14749978928763172,0.13583609392989177,0.12255288023927606,0.1259866559510302,0.09028827834369554
-0.3699999999999994,0.022808445268789036,0.028524458341292275,0.04701228991754602,0.11691239230285048,0.13086944004657095,0.14676564327888827,0.13505965167173303,0.1216808118234516,0.12561163811163512,0.09141150659558438
-0.3599999999999994,0.023423119074814133,0.02904374534243654,0.04701446948058294,0.11611515238199976,0.1298422569770276,0.14543174883530952,0.13373490986040823,0.1203646461605578,0.12487853161418207,0.09231032620270868
-0.3499999999999994,0.02410310936585431,0.029611886258610057,0.04698176859459383,0.11494736615411998,0.12832328794523667,0.14346807513440024,0.13183666607133715,0.11859384514816342,0.12378663121752659,0.09297431184344777
-0.3399999999999994,0.024862290751490258,0.03024309105143249,0.04692715443151839,0.11340215899538034,0.12629364719265368,0.14084230352939864,0.12933772522076342,0.11635628934107896,0.12233347979671795,0.09338792332172006
-0.3299999999999994,0.025711999294285966,0.03094889357323933,0.04686069703450231,0.1114691032105115,0.12373082179976341,0.13751806577643852,0.1262071990776916,0.11363631723447527,0.12051254560742014,0.09352771710182343
-0.3199999999999994,0.026665240745167722,0.03174272258011967,0.0467950842062196,0.10914198469279444,0.12061654240281845,0.13346332011651746,0.1224184143327355,0.11042280509523958,0.11832199461302166,0.09337129864614852
-0.3099999999999994,0.02773869581025603,0.03264208871538612,0.04674830257952243,0.1064228058419115,0.11694095378208506,0.1286549092429424,0.11795318744334655,0.10671338705962387,0.11576916033169057,0.09290174272184394
-0.2999999999999994,0.028950037436036594,0.03366569690918519,0.04674027980241889,0.10331771438780701,0.11269881350474911,0.12307485115497815,0.11279824407458493,0.10251038071104229,0.11286579796595649,0.09210229903056133
-0.2899999999999993,0.03031660807431009,0.03483203227488909,0.04679128766711442,0.09983535379727482,0.10788812777055487,0.1167092155913547,0.10694407826729856,0.09781921842205349,0.10962608439507246,0.09095404929265144
-0.2799999999999993,0.03185526427643516,0.03615921083848291,0.04692185724529727,0.09598730032885232,0.10251089337555236,0.10954924320901863,0.10038592507011088,0.09264903970849453,0.10606698216770744,0.08943613163042435
-0.2699999999999993,0.03358194736953241,0.03766453454710598,0.047152346538562234,0.09178808335567783,0.09657346348240302,0.10159212120195796,0.09312439220396872,0.08701286802776455,0.10220811465532953,0.08752553866890617
-0.2599999999999993,0.0355476068441409,0.03939799518705684,0.04757210110532852,0.08738719986233799,0.09030750193906398,0.09315704872705163,0.08548456600595787,0.08122436743330061,0.09811205763613014,0.08517809180554353
-0.2499999999999993,0.0378542261860777,0.041460321333786465,0.048371777422780815,0.08315741833765698,0.08428461102589689,0.0850315850801604,0.07825142219241989,0.07600372276273631,0.09396602652557531,0.08243272961110462
-0.2399999999999993,0.04056933583651432,0.04392381907893674,0.04968102232788925,0.07939522712953295,0.07890831557312973,0.07774173619221031,0.07192922119073414,0.07178299873512721,0.09000315287333956,0.07948812209892334
-0.2299999999999993,0.04370789255370834,0.04681181153810245,0.05153258835443286,0.07622262377227945,0.07428889282805612,0.07139388440442483,0.06659604993928459,0.06859451867973354,0.08640842008775523,0.07658628744217379
-0.2199999999999993,0.047278491979960834,0.05014043060429783,0.0539503741505485,0.07374306194490356,0.07051840712658348,0.06607557776971672,0.0623139219523654,0.06646108397595729,0.08334275974953587,0.07394086758995765
-0.2099999999999993,0.05128180541827931,0.053916924444679444,0.05694740837484874,0.07203893824692965,0.06766822330562075,0.061852940706755045,0.05912626650979033,0.06539284925335515,0.08094026216265264,0.07173425708657345
-0.1999999999999993,0.055709669269030204,0.05813867163281175,0.06052467533428415,0.07117021152217855,0.0657876431354285,0.05876925519497368,0.05705652837766718,0.06538537617979667,0.07930667768205629,0.07011609693711053
-0.1899999999999992,0.06054436971892935,0.06279240668081015,0.06467019244078749,0.07117336100006182,0.0649028777190525,0.05684389215322674,0.05610709976005788,0.066418049092073,0.07851830419529332,0.06920217684568805
-0.1799999999999992,0.06575791826134701,0.06785343564454024,0.06935807584297794,0.07206032852663846,0.0650160041153705,0.05607122637447404,0.05625823664969657,0.06845248745540637,0.07862085647105656,0.06907331827727738
-0.1699999999999992,0.07131140342298489,0.0732849342375229,0.07454770434194184,0.07381759303507887,0.06610405308903167,0.056419688136039106,0.05746710484737416,0.0714311075972992,0.07962848622238256,0.06977441690607923
-0.1599999999999992,0.07715446459267958,0.07903737814491849,0.08018304078327769,0.07640545689753143,0.06811830695926538,0.05783103379914312,0.059667033743740355,0.07527591566704168,0.08152304365331735,0.07131374044198778
-0.1499999999999992,0.08322590684136756,0.08504920868964196,0.08619342499620401,0.07975931221635674,0.07098556073106044,0.060221662767783325,0.06276871155035067,0.0798893511460022,0.08425559556335448,0.07366461285397889
-0.1399999999999992,0.08945546668246632,0.09124874462267503,0.09249585111137743,0.08379290431947341,0.07461136362821238,0.06348599865087132,0.0666633389090752,0.08515719867405816,0.08775021968645583,0.07676950579940948
-0.1299999999999992,0.09576471210487639,0.09755515658958634,0.0989961283419445,0.08840009297612714,0.0788817709852956,0.06749831774861752,0.07122430942632232,0.090949967236361,0.0919060868662002,0.08054231937394948
-0.1199999999999992,0.10206554356889072,0.10387684415748878,0.10558694770382762,0.09345245061110141,0.08366096816091981,0.07211027488334955,0.0763048081346669,0.0971199988373308,0.09659479861416412,0.08486564524618816
-0.1099999999999992,0.10827810404759089,0.11013082703255642,0.11217098076504035,0.09883054065120281,0.08882229123626696,0.07718323921215885,0.08176843534326127,0.10353324710700355,0.10169611027015305,0.08962862404749145
-0.0999999999999992,0.11430643735481677,0.11621639031038306,0.1186294859616804,0.10438187731015024,0.09420654597247341,0.08254485189900966,0.08744793724323305,0.11002562457842144,0.10705009222476829,0.09467643278813728
-0.0899999999999991,0.12003837207481713,0.1220149588065129,0.1248221589009049,0.10992092358031975,0.09962201131237439,0.08798903222715727,0.0931451574950498,0.11640262032528924,0.11245720252954519,0.09981044041470045
-0.0799999999999991,0.12538876668479515,0.12743691858852343,0.13064290600336428,0.11530433304383775,0.10491905368418779,0.09335375169545743,0.09870476989153959,0.12251635641266652,0.11776411568131351,0.1048790538309947
-0.0699999999999991,0.1302744112829025,0.1323944430549269,0.1359874750250702,0.12038759674451485,0.10994714409132345,0.09847623473392476,0.10397172157342856,0.12822062379320087,0.12281438750402685,0.10972562287613473
-0.0599999999999991,0.13462362526091579,0.13681188434378894,0.1407658332663709,0.12504189724550224,0.11457157587193766,0.10321038634357518,0.10880771299983444,0.13338788437586133,0.12746773879493725,0.11420891229388028
-0.0499999999999991,0.13838116852979296,0.1406310907209433,0.14490850162587435,0.12916283038806686,0.11868211857568119,0.10743581462746496,0.1130997037121849,0.13791791818959756,0.13161007050399406,0.11821377194069639
-0.0399999999999991,0.14149131874269696,0.1437930842745271,0.14834472913536645,0.13264123893815058,0.12216410247646624,0.11102769419708651,0.11673126653275666,0.1417074970197629,0.13512029743228818,0.12161614091133754
-0.0299999999999991,0.14391905156350343,0.14626099281025803,0.15102980935187707,0.13540016569320204,0.12493506629025802,0.11389496711354034,0.11961877585780198,0.14468810792574124,0.13791253897647995,0.12432774464857618
-0.0199999999999991,0.1456503395121694,0.14802037341157678,0.15294546578137086,0.13739557146895112,0.12694547461461503,0.11598109314827458,0.12171206524320251,0.1468264041541715,0.13993701232486366,0.12629711830187076
-0.0099999999999991,0.1466819417420909,0.14906815782264332,0.1540866836583029,0.13859881690857492,0.12816135260944,0.11724595210682735,0.12297720332473935,0.14810590429315793,0.1411601416895437,0.12748865024217224
8.881784197001252e-16,0.14702296949451985,0.14941434736720613,0.15446372892694518,0.13899957839107066,0.1285671828672627,0.11766886574367603,0.12339930659763741,0.14852973123966595,0.14156795649691756,0.12788625454885721
0.0100000000000008,0.14669956317476424,0.14908707682310357,0.15410818031067644,0.13861416347528974,0.12817415639352492,0.11725720034811006,0.1229906467645217,0.14812892046967366,0.14117564348588083,0.12750355149155526
0.0200000000000009,0.14575319396575212,0.14813077557778065,0.15307073888697617,0.1374827631299124,0.12701745344632573,0.11604353498426319,0.12178790993876092,0.14695935750234165,0.1400244899443263,0.12638071365414869
