Returns,Q_mean,P_NB6,P_NB7,P_NB8,P_NB9,P_NB10,P_NB11,P_NB12,P_NB13,P_NB14,P_NB15
-0.3099999999999994,0.11717736831976194,0.01675035013424919,0.04345220890777605,0.0868381071363855,0.06753676762825819,0.026799687411771883,0.041298364952142626,0.07361546874039944,0.09400417598370422,0.04758309778005908,0.05990740272610728
-0.2999999999999994,0.12783862865584658,0.022933827697914588,0.05489185409231485,0.10298485935163357,0.08224887706034513,0.03525742335988662,0.05240295967200983,0.08833053161382402,0.10506463946081558,0.05944523014301828,0.07377221492290789
-0.2899999999999993,0.13987894502872242,0.03123742251213138,0.06913672995311824,0.12192573157089234,0.09994570007727044,0.04619871230466186,0.06628850463501247,0.10579288088098068,0.11780718060984233,0.07406272329515588,0.09062588251729511
-0.2799999999999993,0.15354761575556727,0.04233311875449818,0.08682214216765619,0.14410343695821728,0.12118426201805535,0.06029798831127607,0.08359835708170096,0.1264753755252563,0.13254837235722167,0.09202649853868096,0.11106201610490721
-0.2699999999999993,0.1691902699483478,0.05708808055551536,0.10871375045678744,0.17002225275295527,0.14661437014233888,0.07839696317479712,0.10511088210445725,0.1509235063711693,0.14967633614722942,0.11404206107851388,0.13578003977704078
-0.2599999999999993,0.1871764599922372,0.07661553837535039,0.13573051521445664,0.20025448769058815,0.17699114230175814,0.10154131930863955,0.13176386763434694,0.17976435795849655,0.16966973151332376,0.14094840774029818,0.1656008171864241
-0.2499999999999993,0.2080091883001282,0.10233685103698553,0.16897040344285583,0.23544700319897305,0.21318829334839143,0.1310237742195454,0.16468202895388545,0.21371600673492083,0.19312256005581385,0.17373896805304942,0.20148353242552214
-0.2399999999999993,0.23228568600169247,0.13605626374423171,0.20973863776189244,0.2763275353207293,0.2562118384738054,0.16843388288877217,0.20520742380568094,0.25359711177592437,0.2207768068608312,0.2135843435887547,0.24454348667106526
-0.2299999999999993,0.2607565244103082,0.1800495382910634,0.25957793796711537,0.32371045929592185,0.30721366926480387,0.21571452523691725,0.2549322500311787,0.3003363254630424,0.25356573108661196,0.2618563422000699,0.2960702242099819
-0.2199999999999993,0.29436067461509946,0.237166828085447,0.32029970245325523,0.3785015037054971,0.36750418091558607,0.2752242948839412,0.3157329661784577,0.35498097979538307,0.2926717456381778,0.32015241144943346,0.3575450549049692
-0.2099999999999993,0.33423892727574783,0.31094861545487684,0.3940143444315334,0.4417007500467676,0.43856275788551646,0.34980380860969684,0.38980389158926215,0.41870427866403914,0.33960445205750445,0.39031901624433024,0.43065656467006663
-0.1999999999999993,0.38182515100110653,0.40575078717678065,0.4831579569490866,0.5144030405089055,0.5220444379502013,0.44284208136313163,0.47968731717687924,0.4928099356904583,0.3963067576373216,0.474471726797414,0.5173120663661176
-0.1899999999999992,0.43888605699872,0.5268703705327817,0.5905110375386043,0.597794656069323,0.6197804476472663,0.558336278416748,0.5882955836222648,0.5787328288836727,0.4653004508288206,0.5750087227669128,0.6196421025501334
-0.1799999999999992,0.5075742248408803,0.6806562240050592,0.7192030535825734,0.6931448151664474,0.7337695142022232,0.7009340105972712,0.7189184381141283,0.6780337861852062,0.5498876739786221,0.6946130106475894,0.7399940311025759
-0.1699999999999992,0.590524067720617,0.874577956380583,0.8726940712948935,0.8017901801071172,0.8661558963778218,0.875941469298773,0.8752061419157591,0.792386062272546,0.6544321812580988,0.8362368304079321,0.8809093755246559
-0.1599999999999992,0.6908551456652936,1.1172102243854376,1.0547214322256184,0.9251101504861815,1.0191889424570302,1.089272692326863,1.0611151766914733,0.9235504167910746,0.7847552063342104,1.0030594509939557,1.0450779960982612
-0.1499999999999992,0.8122577392662227,1.418067072594127,1.2691955483546078,1.0644902871768949,1.1951577123706434,1.3473048268584031,1.2807989818411993,1.073334971542399,0.9486966692052397,1.1984068312822271,1.2352602727942807
-0.1399999999999992,0.958936838882266,1.7871915337636561,1.520024470962497,1.2212707799089788,1.3962928807080748,1.656591523641097,1.5384211261657375,1.2435352465661915,1.1569150421417884,1.4256185646495938,1.4541665012807656
-0.1299999999999992,1.1355057596994989,2.234370639348842,1.8108424375841652,1.3966765025340342,1.624626939937455,2.023372538497141,1.837863193072705,1.435849026603681,1.4240296314361642,1.6878444243791677,1.7042808344738696
-0.1199999999999992,1.3467977634430477,2.632526277201688,2.0724130271141266,1.5871332232690973,1.8618518145553156,2.390299125874672,2.1148160852622166,1.6552466955135066,1.7874151218790364,1.992189779268762,1.956837088768713
-0.1099999999999992,1.5974489663809612,2.7070391372033122,2.159074788221964,1.7654271341981753,2.0488323830477335,2.5975490511367845,2.2285332379436515,1.8817746484566762,2.191162965640919,2.294591606614499,2.1339408772209083
-0.0999999999999992,1.891275904259367,2.7734724442407424,2.240094976582896,1.9319686016200996,2.2214724120540996,2.773211060466969,2.3344137884478324,2.091576237695223,2.5378483483483145,2.555503919592171,2.2985002056022896
-0.0899999999999991,2.2303779785074864,2.8318261983139794,2.315473592196923,2.086757625534872,2.379771901574416,2.918895194739,2.4323311736249904,2.2846514632291495,2.830436435107587,2.7769512943211097,2.4503299177843822
-0.0799999999999991,2.613808573627237,2.8821003994230234,2.3852106350640434,2.2297942059424884,2.5237308516086823,3.0362114948266457,2.52215883032535,2.461000325058452,3.071892391025088,2.960958306920644,2.589244857638713
-0.0699999999999991,3.035799563676693,2.924295047567875,2.4493061051842586,2.361078342842952,2.653349262156896,3.1267700016036795,2.603770195399141,2.6206228231831314,3.2651813812071815,3.1095495335101044,2.7150598690368084
-0.0599999999999991,3.4840121823915164,2.9584101427485323,2.5077600025575677,2.480610036236261,2.7686271332190597,3.1921807559438746,2.6770387056965914,2.7635189576031887,3.413268570760227,3.224749550208824,2.827589795850195
-0.0499999999999991,3.9368171937613647,2.9844456849649963,2.5605723271839715,2.588389286122416,2.8695644647951726,3.2340537987210034,2.74183779806793,2.8896887283186237,3.519119124790584,3.3085829331361336,2.9266494819503985
-0.0399999999999991,4.365092742704493,3.002401674217268,2.6077430790634697,2.6844160925014173,2.9561612568852342,3.2539991708088367,2.798040909363385,2.999132135329436,3.5856982084046116,3.363074258411364,3.012053771208946
-0.0299999999999991,4.733103228873978,3.0122781105053456,2.6492722581960617,2.7686904553732647,3.028417509489246,3.2536269130811473,2.8455214764331833,3.0918491786356266,3.6159709867086702,3.390248102153845,3.083617507497364
-0.0199999999999991,5.0086777825941775,3.0140749938292304,2.6851598645817485,2.8412123747379585,3.086333222607206,3.2345470664117073,2.8841529361275553,3.167839858237194,3.612902624809119,3.392129040482911,3.141155534687178
-0.0099999999999991,5.165931366389809,3.007792324188922,2.7154058982205287,2.9019818505954986,3.1299083962391165,3.1983696716742878,2.913808725296728,3.2271041741341393,3.579458287812316,3.37074164951789,3.184482696649916
8.881784197001252e-16,5.181689303345945,2.993430101584421,2.740010359112405,2.9509988829458846,3.159143030384976,3.1467047697426636,2.93436228079093,3.269642126326463,3.518603140824622,3.328110505378114,3.213413837257103
