Returns,EP_NB6,EP_NB7,EP_NB8,EP_NB9,EP_NB10,EP_NB11,EP_NB12,EP_NB13,EP_NB14,EP_NB15
-0.6999999999999997,0.018373074184049994,0.013457150623575366,0.012458674448849984,0.01523453170857855,0.020006761855247364,0.015330314446013415,0.014145549437607485,-0.03334209681244266,0.01929923945315755,0.01663865145004199
-0.6899999999999997,0.020843950849752314,0.015263865366876461,0.014112958564030874,0.017269118297753416,0.022696692170626427,0.017389107388214753,0.01602692361168847,-0.033153749848813474,0.021889748839555818,0.018865467022055354
-0.6799999999999997,0.023519532036413247,0.0172191666559909,0.015897700450616354,0.019467782439864446,0.025609195700455216,0.01961741073598173,0.01805725634260973,-0.03281038925544991,0.024693141782129474,0.021273256567485986
-0.6699999999999997,0.026406035564122264,0.019327212275686408,0.017815204082851782,0.021834277813412788,0.02875092361824613,0.022020023321523346,0.020239338251187056,-0.0323093204964472,0.027715333819116953,0.023866507032299422
-0.6599999999999997,0.029509896066812324,0.02159222455968617,0.01986761726766269,0.02437227661153442,0.0321287272830685,0.024601829655105607,0.022575815737644986,-0.031647897108526474,0.030962326108826526,0.026649672261656758
-0.6499999999999997,0.032837114094162435,0.024017993607257357,0.022056438721207366,0.027084783377275982,0.03574893998956712,0.027367236056573627,0.025068634400465466,-0.030824365877581868,0.034439492342464635,0.02962654086503129
-0.6399999999999997,0.03639345244579318,0.0266079985267386,0.024382610564499217,0.029974252393084724,0.03961757932657972,0.030320310856308645,0.027719149314341423,-0.02983763960562213,0.038151752322034924,0.03280036984355881
-0.6299999999999997,0.04018506910744735,0.029365845153341185,0.026846910458933625,0.033043064682398815,0.04374102259502902,0.03346528523744747,0.030528576794515445,-0.02868651707311791,0.042104199695525445,0.03617440965757248
-0.6199999999999997,0.04421817151411395,0.032294981892057074,0.029449658776854366,0.03629318018527603,0.04812561359497341,0.03680623216317209,0.03349766665724696,-0.027370141841772305,0.04630169444395918,0.0397515318325649
-0.6099999999999997,0.04849883724993336,0.035398533077552356,0.032190537483978356,0.03972592289746997,0.05277744744578415,0.04034687934812731,0.036626501941664676,-0.025888249139445214,0.050748624297347014,0.043534001169342494
-0.5999999999999996,0.05303293884285794,0.03867920374043577,0.03506847755503183,0.04334184664486753,0.05770226510696649,0.04409050374338189,0.039914376874698815,-0.024241278843308484,0.055448769050263746,0.04752333546895698
-0.5899999999999996,0.05782706431689821,0.042139909359869956,0.03808223558498763,0.04714142747942893,0.06290642821291872,0.04804065185747774,0.04336045961642979,-0.022429224241212325,0.06040620545771584,0.051721064308136847
-0.5799999999999996,0.06288767316668592,0.04578310594538096,0.041229739889028526,0.051124273412464685,0.068395967634537,0.05220038003219832,0.046963054116647064,-0.02045271044778638,0.06562434856736564,0.05612787387234887
-0.5699999999999996,0.0682211557908146,0.04961077695954469,0.04450806300210946,0.05528908411960782,0.07417661096551006,0.056572242850011986,0.050719575024731296,-0.018312921980989542,0.07110593624594062,0.060743566947320964
-0.5599999999999996,0.07383391343182862,0.05362442951206978,0.047913407502927226,0.059633622617904745,0.08025382698307426,0.06115829209519399,0.05462653751131011,-0.016011495139984563,0.07685302821568403,0.06556703472566172
