Returns,Q_mean,P_NB6,P_NB7,P_NB8,P_NB9,P_NB10,P_NB11,P_NB12,P_NB13,P_NB14,P_NB15
-0.1499999999999992,1.1039141694258732,2.0719046518252986,1.641142592876835,1.2444776038780938,1.457851145013402,1.8562731987956405,1.6737556097307658,1.2819434517337311,1.3222672845344283,1.532815436296953,1.5349669803525596
-0.1399999999999992,1.2560438681131756,2.2174759646746174,1.752088448092913,1.376502858426069,1.6059554487729826,2.0532380750070978,1.8013164628778413,1.4423506077015908,1.6108500541345039,1.7564671238480276,1.6828731309775395
-0.1299999999999992,1.4284549883120208,2.2680072979750197,1.8114466145848498,1.4989593415949396,1.7338120374348314,2.192166781825604,1.8794219125932106,1.5971509156984207,1.8832186620994285,1.9610200895029488,1.8041926737525478
-0.1199999999999992,1.6222270628827504,2.3138466663874104,1.867530506817329,1.6145747992836244,1.8533361530738948,2.312895836949896,1.9529513985129214,1.7422453989003934,2.122598517205481,2.14153657076962,1.9182047712116377
-0.1099999999999992,1.8383740096752863,2.35499406991179,1.9203401247903487,1.723349231492124,1.9645277956901734,2.416205260386569,2.0218434240006933,1.8776340573075094,2.330431265102767,2.2990024970324074,2.024819652676991
-0.0999999999999992,2.075433938591021,2.3914495085481584,1.9698754685039097,1.8252826382204377,2.0673869652836667,2.502875072142215,2.086036492420247,2.0033168909197685,2.5081585514413884,2.4344037976756767,2.123947547470789
-0.0899999999999991,2.3308754839124854,2.4232129822965143,2.0161365379580123,1.9203750194685683,2.161913661854376,2.5736852922234306,2.1454691071353027,2.1192938997371717,2.657222021871454,2.548726402083797,2.215498684915215
-0.0799999999999991,2.6017572072364388,2.450284491156859,2.0591233331526575,2.008626375236512,2.2481078854023,2.629415940636808,2.200079771509578,2.2255650837597174,2.779063322043064,2.6429562396411317,2.2993832943324493
-0.0699999999999991,2.8811172630107476,2.472664035129192,2.098835854087841,2.0900367055242697,2.3259696359274384,2.670847037388942,2.2498069889067955,2.3221304429874063,2.8751240976063253,2.7180792397320457,2.3755116050446725
-0.0599999999999991,3.159762177643455,2.4903516142135134,2.135274100763568,2.164606010331843,2.395498913429792,2.6987586024864263,2.2945892626906734,2.4089899774202386,2.9468459942113405,2.775081331740908,2.4437938463740703
